zipcode	sido	gugun	dong	startbunji	endbunji	seq
03441	서울특별시	은평구	신사동	200-159		54314
03440	서울특별시	은평구	신사동	200-166	200-172	54315
03441	서울특별시	은평구	신사동	200-173	200-175	54316
03440	서울특별시	은평구	신사동	201-1	204-4	54317
03440	서울특별시	은평구	신사동	204-7		54318
03440	서울특별시	은평구	신사동	204-8	211-7	54319
03441	서울특별시	은평구	신사동	222-1		54320
03440	서울특별시	은평구	신사동	222-2	226-5	54321
03440	서울특별시	은평구	신사동	227		54322
03440	서울특별시	은평구	신사동	227-2	228-27	54323
03440	서울특별시	은평구	신사동	228-28		54324
03440	서울특별시	은평구	신사동	228-30	228-35	54325
03439	서울특별시	은평구	신사동	229-8		54326
03440	서울특별시	은평구	신사동	229-12		54327
03440	서울특별시	은평구	신사동	229-14	229-16	54328
03440	서울특별시	은평구	신사동	229-18	229-21	54329
03439	서울특별시	은평구	신사동	229-24		54330
03439	서울특별시	은평구	신사동	229-27	229-33	54331
03439	서울특별시	은평구	신사동	229-40		54332
03440	서울특별시	은평구	신사동	230-4	230-10	54333
03439	서울특별시	은평구	신사동	230-11		54334
03440	서울특별시	은평구	신사동	231-1	232-4	54335
03440	서울특별시	은평구	신사동	232-6		54336
03440	서울특별시	은평구	신사동	232-8	233-10	54337
03440	서울특별시	은평구	신사동	233-13	233-14	54338
03440	서울특별시	은평구	신사동	233-15	234-9	54339
03439	서울특별시	은평구	신사동	235-1		54340
03439	서울특별시	은평구	신사동	235-2		54341
03439	서울특별시	은평구	신사동	235-3	235-10	54342
03439	서울특별시	은평구	신사동	235-11		54343
03440	서울특별시	은평구	신사동	235-13		54344
03439	서울특별시	은평구	신사동	235-17	236-36	54345
03439	서울특별시	은평구	신사동	236-38	236-40	54346
03439	서울특별시	은평구	신사동	237-2	237-183	54347
03439	서울특별시	은평구	신사동	237-183		54348
03439	서울특별시	은평구	신사동	237-184	237-296	54349
03440	서울특별시	은평구	신사동	237-298	237-301	54350
03440	서울특별시	은평구	신사동	237-303		54351
03440	서울특별시	은평구	신사동	237-304	237-315	54352
03440	서울특별시	은평구	신사동	237-316		54353
03440	서울특별시	은평구	신사동	237-317	237-415	54354
03440	서울특별시	은평구	신사동	237-416		54355
03440	서울특별시	은평구	신사동	237-417	237-469	54356
03439	서울특별시	은평구	신사동	237-472		54357
03440	서울특별시	은평구	신사동	237-474		54358
03439	서울특별시	은평구	신사동	237-480	237-484	54359
03440	서울특별시	은평구	신사동	237-486	237-516	54360
03439	서울특별시	은평구	신사동	238	240-1	54361
03439	서울특별시	은평구	신사동	241		54362
03439	서울특별시	은평구	신사동	241-2	241-27	54363
03439	서울특별시	은평구	신사동	242		54364
03438	서울특별시	은평구	신사동	243-63		54365
03433	서울특별시	은평구	신사동	261-1		54366
03432	서울특별시	은평구	신사동	261-2		54367
03433	서울특별시	은평구	신사동	261-7		54368
03432	서울특별시	은평구	신사동	261-9	261-10	54369
03433	서울특별시	은평구	신사동	261-11	265-4	54370
03433	서울특별시	은평구	신사동	265-5		54371
03433	서울특별시	은평구	신사동	266-6		54372
03433	서울특별시	은평구	신사동	266-13		54373
03433	서울특별시	은평구	신사동	266-17	266-26	54374
03433	서울특별시	은평구	신사동	266-31		54375
03433	서울특별시	은평구	신사동	266-34	269-9	54376
03434	서울특별시	은평구	신사동	270-1		54377
03433	서울특별시	은평구	신사동	270-5		54378
03434	서울특별시	은평구	신사동	270-6	270-7	54379
03433	서울특별시	은평구	신사동	270-8	270-15	54380
03432	서울특별시	은평구	신사동	270-21		54381
03434	서울특별시	은평구	신사동	270-25	270-27	54382
03433	서울특별시	은평구	신사동	270-29	270-30	54383
03434	서울특별시	은평구	신사동	270-33		54384
03433	서울특별시	은평구	신사동	270-36	270-46	54385
03433	서울특별시	은평구	신사동	270-47		54386
03434	서울특별시	은평구	신사동	271-2		54387
03432	서울특별시	은평구	신사동	271-3		54388
03434	서울특별시	은평구	신사동	277-2	278-1	54389
03433	서울특별시	은평구	신사동	278-2		54390
03434	서울특별시	은평구	신사동	278-6	278-17	54391
03433	서울특별시	은평구	신사동	278-21		54392
03434	서울특별시	은평구	신사동	278-26	279-11	54393
03433	서울특별시	은평구	신사동	280-1	280-3	54394
03434	서울특별시	은평구	신사동	281-1	281-17	54395
03433	서울특별시	은평구	신사동	282	283-21	54396
03433	서울특별시	은평구	신사동	283-22		54397
03433	서울특별시	은평구	신사동	283-23	283-31	54398
03433	서울특별시	은평구	신사동	283-38		54399
03434	서울특별시	은평구	신사동	284-2	287-1	54400
03434	서울특별시	은평구	신사동	294-24		54401
03434	서울특별시	은평구	신사동	296-3	297	54402
03446	서울특별시	은평구	신사동	300	300-87	54403
03445	서울특별시	은평구	신사동	300-88		54404
03446	서울특별시	은평구	신사동	300-91	307-13	54405
03442	서울특별시	은평구	신사동	335-1	335-26	54406
03442	서울특별시	은평구	신사동	335-27		54407
03442	서울특별시	은평구	신사동	335-36	336-4	54408
03442	서울특별시	은평구	신사동	336-5		54409
03442	서울특별시	은평구	신사동	336-8	336-16	54410
03442	서울특별시	은평구	신사동	336-17		54411
03442	서울특별시	은평구	신사동	336-18		54412
03442	서울특별시	은평구	신사동	336-19		54413
03442	서울특별시	은평구	신사동	336-21	337-4	54414
03442	서울특별시	은평구	신사동	337-5	337-32	54415
03442	서울특별시	은평구	신사동	337-5		54416
03448	서울특별시	은평구	신사동	338-1		54417
03448	서울특별시	은평구	신사동	338-2	338-43	54418
03448	서울특별시	은평구	신사동	338-44		54419
03448	서울특별시	은평구	신사동	338-46		54420
03448	서울특별시	은평구	신사동	338-50		54421
03448	서울특별시	은평구	신사동	338-52	338-64	54422
03448	서울특별시	은평구	신사동	338-68		54423
03448	서울특별시	은평구	신사동	338-70	339-30	54424
03448	서울특별시	은평구	신사동	340-1		54425
03448	서울특별시	은평구	신사동	340-4	341-4	54426
03448	서울특별시	은평구	신사동	341-6		54427
03448	서울특별시	은평구	신사동	341-7	341-28	54428
03448	서울특별시	은평구	신사동	341-29		54429
03448	서울특별시	은평구	신사동	341-31	341-33	54430
03448	서울특별시	은평구	신사동	341-47		54431
03448	서울특별시	은평구	신사동	342-1	342-48	54432
03443	서울특별시	은평구	신사동	343-1	343-2	54433
03443	서울특별시	은평구	신사동	343-3		54434
03443	서울특별시	은평구	신사동	343-4	343-40	54435
03443	서울특별시	은평구	신사동	343-42		54436
03443	서울특별시	은평구	신사동	343-44	343-47	54437
03447	서울특별시	은평구	신사동	344-1	345-1	54438
03447	서울특별시	은평구	신사동	345-2		54439
03443	서울특별시	은평구	신사동	346-1	346-6	54440
03443	서울특별시	은평구	신사동	346-8		54441
03443	서울특별시	은평구	신사동	346-10	348-24	54442
03442	서울특별시	은평구	신사동	349-1	349-9	54443
03442	서울특별시	은평구	신사동	349-10		54444
03442	서울특별시	은평구	신사동	349-13	349-17	54445
03442	서울특별시	은평구	신사동	349-19		54446
03442	서울특별시	은평구	신사동	349-20	349-23	54447
03442	서울특별시	은평구	신사동	349-24		54448
03442	서울특별시	은평구	신사동	349-25	350-4	54449
03442	서울특별시	은평구	신사동	350-5		54450
03442	서울특별시	은평구	신사동	350-7		54451
03442	서울특별시	은평구	신사동	350-8	350-9	54452
03442	서울특별시	은평구	신사동	350-11		54453
03442	서울특별시	은평구	신사동	350-13		54454
03442	서울특별시	은평구	신사동	350-15	350-28	54455
03442	서울특별시	은평구	신사동	350-29		54456
03442	서울특별시	은평구	신사동	350-30	350-33	54457
03442	서울특별시	은평구	신사동	350-34		54458
03442	서울특별시	은평구	신사동	350-37	350-48	54459
03433	서울특별시	은평구	신사동	354		54460
03438	서울특별시	은평구	신사동	355		54461
03445	서울특별시	은평구	신사동	356	358	54462
03444	서울특별시	은평구	신사동	359		54463
03422	서울특별시	은평구	신사동	360		54464
03451	서울특별시	은평구	신사동	361		54465
03452	서울특별시	은평구	신사동	362		54466
03450	서울특별시	은평구	신사동	363		54467
03435	서울특별시	은평구	신사동	364		54468
03438	서울특별시	은평구	신사동	365		54469
03442	서울특별시	은평구	신사동	366		54470
03446	서울특별시	은평구	신사동	367		54471
03443	서울특별시	은평구	신사동	368		54472
03440	서울특별시	은평구	신사동	369		54473
03434	서울특별시	은평구	신사동	370	370-1	54474
03438	서울특별시	은평구	신사동	371		54475
03398	서울특별시	은평구	역촌동	1-1	2-139	54476
03400	서울특별시	은평구	역촌동	3-1	5-62	54477
03399	서울특별시	은평구	역촌동	6-1	8-86	54478
03401	서울특별시	은평구	역촌동	9-1	11-67	54479
03399	서울특별시	은평구	역촌동	12-1	12-52	54480
03400	서울특별시	은평구	역촌동	13-1	13-62	54481
03404	서울특별시	은평구	역촌동	14-3	17-329	54482
03403	서울특별시	은평구	역촌동	18-1	19-89	54483
03402	서울특별시	은평구	역촌동	20-1	23-57	54484
03403	서울특별시	은평구	역촌동	24-1	25-177	54485
03404	서울특별시	은평구	역촌동	26-1	27-55	54486
03405	서울특별시	은평구	역촌동	28-1	30-52	54487
03405	서울특별시	은평구	역촌동	31-1	31-28	54488
03433	서울특별시	은평구	역촌동	31-1		54489
03406	서울특별시	은평구	역촌동	32-1	35-68	54490
03407	서울특별시	은평구	역촌동	36-1	39-49	54491
03408	서울특별시	은평구	역촌동	40-1	42-63	54492
03409	서울특별시	은평구	역촌동	43-1	44-36	54493
03416	서울특별시	은평구	역촌동	45-1	48-68	54494
03415	서울특별시	은평구	역촌동	49-1	51-83	54495
03430	서울특별시	은평구	역촌동	52-1	54-6	54496
03431	서울특별시	은평구	역촌동	54-8	54-20	54497
03430	서울특별시	은평구	역촌동	54-21	54-25	54498
03431	서울특별시	은평구	역촌동	54-28		54499
03419	서울특별시	은평구	역촌동	55-1	58-41	54500
03417	서울특별시	은평구	역촌동	59-1	62-56	54501
03418	서울특별시	은평구	역촌동	63-1	66-57	54502
03419	서울특별시	은평구	역촌동	67-1	69-24	54503
03431	서울특별시	은평구	역촌동	70-1	74-46	54504
03432	서울특별시	은평구	역촌동	75-1	78-77	54505
03420	서울특별시	은평구	역촌동	79-1	82-38	54506
03421	서울특별시	은평구	역촌동	83-1	83-70	54507
03420	서울특별시	은평구	역촌동	84-1	84-54	54508
03421	서울특별시	은평구	역촌동	85-1	85-41	54509
03449	서울특별시	은평구	역촌동	85-41		54510
03421	서울특별시	은평구	역촌동	85-45	85-50	54511
03432	서울특별시	은평구	역촌동	182-2	184-22	54512
03433	서울특별시	은평구	역촌동	187-1	187-2	54513
03432	서울특별시	은평구	역촌동	187-4		54514
03433	서울특별시	은평구	역촌동	187-11	187-17	54515
03432	서울특별시	은평구	역촌동	187-31	187-35	54516
03433	서울특별시	은평구	역촌동	187-37		54517
03432	서울특별시	은평구	역촌동	189-7		54518
03433	서울특별시	은평구	역촌동	189-10		54519
03432	서울특별시	은평구	역촌동	189-11	189-12	54520
03433	서울특별시	은평구	역촌동	189-14	189-15	54521
03432	서울특별시	은평구	역촌동	189-19	189-53	54522
03433	서울특별시	은평구	역촌동	189-55	189-66	54523
03432	서울특별시	은평구	역촌동	189-74	189-78	54524
03433	서울특별시	은평구	역촌동	189-89	189-109	54525
03432	서울특별시	은평구	역촌동	190-1	191-2	54526
03433	서울특별시	은평구	역촌동	201-7		54527
03431	서울특별시	은평구	역촌동	201-8		54528
03432	서울특별시	은평구	역촌동	211-2		54529
03433	서울특별시	은평구	역촌동	218	228-17	54530
03432	서울특별시	은평구	역촌동	230-1	230-4	54531
03418	서울특별시	은평구	역촌동	231		54532
03433	서울특별시	은평구	역촌동	232	234	54533
03473	서울특별시	은평구	응암동	1-3	1-27	54534
03473	서울특별시	은평구	응암동	1-35	1-199	54535
03473	서울특별시	은평구	응암동	2-13	3-42	54536
03472	서울특별시	은평구	응암동	4-2	5-27	54537
03476	서울특별시	은평구	응암동	6-46		54538
